Date,Ticker,Company,Sector,Close_Price,Volume,MA_20,MA_50,Daily_Return_Pct,RSI,Volatility,Signal
2025-01-30,INFY,Infosys,IT,1227.46,3623361,1215.73,N/A,1.97,55.35,1.6633,NEUTRAL
2025-01-31,INFY,Infosys,IT,1217.87,2674445,1213.3,N/A,-0.78,55.6,1.6433,NEUTRAL
2025-02-03,INFY,Infosys,IT,1224.95,3833225,1211.17,N/A,0.58,55.7,1.6512,NEUTRAL
2025-02-04,INFY,Infosys,IT,1217.47,1370505,1208.75,N/A,-0.61,60.61,1.6543,NEUTRAL
2025-02-05,INFY,Infosys,IT,1210.33,3283594,1207.4,N/A,-0.59,52.55,1.5838,NEUTRAL
2025-02-06,INFY,Infosys,IT,1215.08,2213735,1206.83,N/A,0.39,55.94,1.5767,NEUTRAL
2025-02-07,INFY,Infosys,IT,1226.24,2742315,1208.07,N/A,0.92,55.61,1.5163,NEUTRAL
2025-02-10,INFY,Infosys,IT,1211.14,718259,1209.09,N/A,-1.23,39.77,1.53,NEUTRAL
2025-02-11,INFY,Infosys,IT,1196.46,4919153,1209.04,N/A,-1.21,43.83,1.553,NEUTRAL
2025-02-12,INFY,Infosys,IT,1185.29,4670643,1209.79,N/A,-0.93,42.95,1.4774,NEUTRAL
2025-02-13,INFY,Infosys,IT,1183.27,3686230,1208.95,N/A,-0.17,43.75,1.3569,NEUTRAL
2025-02-14,INFY,Infosys,IT,1158.8,4661308,1207.3,N/A,-2.07,41.51,1.4238,NEUTRAL
2025-02-17,INFY,Infosys,IT,1154.68,1357516,1204.82,N/A,-0.36,32.13,1.3965,NEUTRAL
2025-02-18,INFY,Infosys,IT,1174.82,4059612,1201.28,1255.22,1.74,41.1,1.2045,SELL
2025-02-19,INFY,Infosys,IT,1151.79,2101755,1198.1,1250.26,-1.96,26.63,1.1644,SELL
2025-02-20,INFY,Infosys,IT,1148.06,4860309,1195.14,1245.2,-0.32,27.64,1.1608,SELL
2025-02-21,INFY,Infosys,IT,1179.0,697342,1193.97,1240.63,2.69,37.23,1.332,SELL
2025-02-24,INFY,Infosys,IT,1169.12,4753719,1193.11,1236.01,-0.84,36.74,1.3113,SELL
2025-02-25,INFY,Infosys,IT,1153.78,2767138,1190.47,1231.17,-1.31,35.16,1.2686,SELL
2025-02-26,INFY,Infosys,IT,1159.06,4222868,1188.23,1226.94,0.46,35.34,1.2776,SELL
2025-02-27,INFY,Infosys,IT,1159.56,1147714,1184.84,1223.78,0.04,31.52,1.1753,SELL
2025-02-28,INFY,Infosys,IT,1175.0,1415110,1182.7,1220.8,1.33,40.0,1.2217,SELL
2025-03-03,INFY,Infosys,IT,1147.56,1091135,1178.83,1217.61,-2.34,37.36,1.299,SELL
2025-03-04,INFY,Infosys,IT,1149.1,4064743,1175.41,1214.28,0.13,40.16,1.3008,SELL
2025-03-05,INFY,Infosys,IT,1151.5,2999556,1172.47,1210.61,0.21,41.38,1.3031,SELL
2025-03-06,INFY,Infosys,IT,1150.51,1773945,1169.24,1206.92,-0.09,47.42,1.2953,SELL
2025-03-07,INFY,Infosys,IT,1138.77,1432026,1164.86,1202.88,-1.02,45.28,1.2743,SELL
2025-03-10,INFY,Infosys,IT,1142.82,1915044,1161.45,1199.49,0.36,39.49,1.2669,SELL
2025-03-11,INFY,Infosys,IT,1164.01,4304395,1159.82,1196.2,1.85,54.06,1.3322,SELL
2025-03-12,INFY,Infosys,IT,1166.06,3051622,1158.86,1193.64,0.18,56.05,1.3202,SELL
2025-03-13,INFY,Infosys,IT,1169.51,3576640,1158.18,1191.32,0.3,46.09,1.3225,SELL
2025-03-14,INFY,Infosys,IT,1176.65,761223,1159.07,1189.53,0.61,53.18,1.2404,SELL
2025-03-17,INFY,Infosys,IT,1173.23,3972444,1160.0,1187.64,-0.29,59.12,1.2392,SELL
2025-03-18,INFY,Infosys,IT,1162.0,1181895,1159.35,1185.56,-0.96,51.31,1.1959,SELL
2025-03-19,INFY,Infosys,IT,1168.06,3601685,1160.17,1184.18,0.52,53.6,1.113,SELL
2025-03-20,INFY,Infosys,IT,1194.65,2474141,1162.5,1183.54,2.28,57.6,1.2118,SELL
2025-03-21,INFY,Infosys,IT,1206.93,2926123,1163.89,1183.65,1.03,76.01,1.0827,SELL
2025-03-24,INFY,Infosys,IT,1203.32,3935146,1165.6,1183.9,-0.3,73.33,1.064,SELL
2025-03-25,INFY,Infosys,IT,1225.31,1495254,1169.18,1184.46,1.83,77.18,1.0689,SELL
2025-03-26,INFY,Infosys,IT,1242.85,3135904,1173.37,1185.91,1.43,80.31,1.0979,SELL
2025-03-27,INFY,Infosys,IT,1266.15,1164793,1178.7,1187.23,1.87,88.86,1.1455,SELL
2025-03-28,INFY,Infosys,IT,1231.02,4300253,1181.5,1188.02,-2.77,72.62,1.3309,SELL
2025-03-31,INFY,Infosys,IT,1235.72,1787458,1185.91,1188.64,0.38,70.09,1.1841,SELL
2025-04-01,INFY,Infosys,IT,1270.01,3088793,1191.95,1189.13,2.77,74.66,1.2968,BUY
2025-04-02,INFY,Infosys,IT,1303.85,816500,1199.57,1190.9,2.66,77.86,1.3801,BUY
2025-04-03,INFY,Infosys,IT,1303.32,1972049,1207.21,1192.82,-0.04,77.01,1.3788,BUY
2025-04-04,INFY,Infosys,IT,1292.45,4601849,1214.9,1194.62,-0.83,74.64,1.3674,BUY
2025-04-07,INFY,Infosys,IT,1277.16,1155223,1221.61,1196.44,-1.18,73.4,1.4263,BUY
2025-04-08,INFY,Infosys,IT,1276.8,3367472,1227.25,1197.85,-0.03,72.62,1.399,BUY
2025-04-09,INFY,Infosys,IT,1275.81,3888133,1232.74,1199.29,-0.08,68.9,1.403,BUY
2025-04-10,INFY,Infosys,IT,1284.7,1016235,1238.5,1200.43,0.7,68.4,1.4035,BUY
2025-04-11,INFY,Infosys,IT,1281.55,3719947,1243.74,1201.71,-0.25,68.55,1.4124,BUY
2025-04-14,INFY,Infosys,IT,1269.49,4466909,1248.56,1202.6,-0.94,60.99,1.4373,BUY
2025-04-15,INFY,Infosys,IT,1265.43,3093961,1253.73,1203.56,-0.32,56.02,1.4122,BUY
2025-04-16,INFY,Infosys,IT,1262.09,3829843,1258.43,1204.59,-0.26,48.79,1.4206,BUY
2025-04-17,INFY,Infosys,IT,1253.14,1386776,1261.36,1205.35,-0.71,57.83,1.3684,BUY
2025-04-18,INFY,Infosys,IT,1226.72,3079604,1262.34,1205.36,-2.11,47.24,1.4516,BUY
2025-04-21,INFY,Infosys,IT,1223.58,4751788,1263.36,1205.61,-0.26,32.4,1.451,BUY
2025-04-22,INFY,Infosys,IT,1213.78,1754412,1262.78,1205.96,-0.8,8.24,1.4037,BUY
2025-04-23,INFY,Infosys,IT,1208.04,2086379,1261.04,1206.41,-0.47,7.86,1.3628,BUY
2025-04-24,INFY,Infosys,IT,1189.98,619500,1257.23,1206.55,-1.49,7.39,1.3089,BUY
2025-04-25,INFY,Infosys,IT,1201.03,4860342,1255.73,1207.39,0.93,17.19,1.1984,BUY
2025-04-28,INFY,Infosys,IT,1208.33,2593264,1254.36,1208.46,0.61,22.16,1.2045,BUY
2025-04-29,INFY,Infosys,IT,1165.3,659255,1249.13,1208.27,-3.56,16.51,1.2404,BUY
2025-04-30,INFY,Infosys,IT,1182.73,3173056,1243.07,1208.89,1.5,20.62,1.1089,BUY
2025-05-01,INFY,Infosys,IT,1185.03,3638586,1237.16,1209.63,0.19,22.05,1.1149,BUY
2025-05-02,INFY,Infosys,IT,1193.24,2217523,1232.2,1209.92,0.69,27.42,1.1404,BUY
2025-05-05,INFY,Infosys,IT,1204.53,2459561,1228.56,1210.62,0.95,32.7,1.1622,BUY
2025-05-06,INFY,Infosys,IT,1218.32,1528181,1225.64,1211.92,1.14,38.27,1.2044,BUY
2025-05-07,INFY,Infosys,IT,1197.16,2199220,1221.71,1212.68,-1.74,35.91,1.2501,BUY
2025-05-08,INFY,Infosys,IT,1224.96,3938060,1218.72,1213.99,2.32,49.56,1.3661,BUY
2025-05-09,INFY,Infosys,IT,1212.75,3900037,1215.28,1214.74,-1.0,47.41,1.3769,BUY
2025-05-12,INFY,Infosys,IT,1207.42,4205069,1212.18,1215.94,-0.44,48.45,1.3686,SELL
2025-05-13,INFY,Infosys,IT,1222.21,1266370,1210.02,1217.4,1.22,53.31,1.4067,SELL
2025-05-14,INFY,Infosys,IT,1191.89,1726278,1206.51,1218.21,-2.48,50.42,1.4992,SELL
2025-05-15,INFY,Infosys,IT,1217.81,4516905,1204.74,1219.55,2.17,53.48,1.5908,SELL
2025-05-16,INFY,Infosys,IT,1206.93,1839120,1203.75,1220.92,-0.89,49.71,1.5333,SELL
2025-05-19,INFY,Infosys,IT,1198.19,3150317,1202.48,1222.02,-0.72,57.82,1.5397,SELL
2025-05-20,INFY,Infosys,IT,1242.76,3597628,1203.93,1223.6,3.72,62.65,1.7482,SELL
2025-05-21,INFY,Infosys,IT,1213.89,3990189,1204.22,1224.56,-2.32,55.47,1.8288,SELL
2025-05-22,INFY,Infosys,IT,1181.62,2578404,1203.8,1224.8,-2.66,47.98,1.8977,SELL
2025-05-23,INFY,Infosys,IT,1188.91,1715113,1203.2,1225.04,0.62,47.25,1.8908,SELL
2025-05-26,INFY,Infosys,IT,1171.25,3144968,1201.34,1225.0,-1.49,41.82,1.9114,SELL
2025-05-27,INFY,Infosys,IT,1155.01,3330762,1200.83,1224.86,-1.39,42.55,1.7628,SELL
2025-05-28,INFY,Infosys,IT,1152.1,2380603,1199.3,1224.54,-0.25,35.88,1.7259,SELL
2025-05-29,INFY,Infosys,IT,1157.93,2992578,1197.94,1223.81,0.51,39.11,1.7303,SELL
2025-05-30,INFY,Infosys,IT,1154.37,2121390,1196.0,1222.76,-0.31,39.38,1.7207,SELL
2025-06-02,INFY,Infosys,IT,1164.64,3468568,1194.01,1221.99,0.89,38.27,1.7187,SELL
2025-06-03,INFY,Infosys,IT,1141.13,3194762,1190.15,1220.3,-2.02,39.36,1.7385,SELL
2025-06-04,INFY,Infosys,IT,1165.15,4826916,1188.55,1218.75,2.1,38.87,1.7841,SELL
2025-06-05,INFY,Infosys,IT,1134.06,4489022,1184.0,1216.11,-2.67,35.81,1.7736,SELL
2025-06-06,INFY,Infosys,IT,1136.87,1822919,1180.21,1214.22,0.25,37.78,1.7723,SELL
2025-06-09,INFY,Infosys,IT,1167.46,3026322,1178.21,1212.86,2.69,34.11,1.894,SELL
2025-06-10,INFY,Infosys,IT,1158.78,3109501,1175.04,1210.63,-0.74,37.29,1.8699,SELL
2025-06-11,INFY,Infosys,IT,1176.36,1184255,1174.26,1208.08,1.52,48.7,1.8323,SELL
2025-06-12,INFY,Infosys,IT,1158.23,3003105,1171.28,1205.18,-1.54,42.79,1.7829,SELL
2025-06-13,INFY,Infosys,IT,1135.05,1949971,1167.69,1202.03,-2.0,41.71,1.8212,SELL
2025-06-16,INFY,Infosys,IT,1104.25,4408464,1162.99,1198.58,-2.71,39.11,1.8987,SELL
2025-06-17,INFY,Infosys,IT,1096.22,4304697,1155.66,1194.96,-0.73,38.26,1.634,SELL
2025-06-18,INFY,Infosys,IT,1123.53,1422643,1151.15,1191.92,2.49,43.37,1.7211,SELL
2025-06-19,INFY,Infosys,IT,1129.53,3850155,1148.54,1188.81,0.53,45.26,1.644,SELL
2025-06-20,INFY,Infosys,IT,1141.93,895512,1146.19,1186.02,1.1,45.7,1.6602,SELL
2025-06-23,INFY,Infosys,IT,1193.78,3915593,1147.32,1184.51,4.54,59.0,1.936,SELL
2025-06-24,INFY,Infosys,IT,1198.47,1806453,1149.49,1183.17,0.39,56.1,1.9039,SELL
2025-06-25,INFY,Infosys,IT,1194.05,3742485,1151.59,1181.81,-0.37,62.17,1.9056,SELL
2025-06-26,INFY,Infosys,IT,1198.81,4059641,1153.63,1180.72,0.4,62.47,1.9048,SELL
2025-06-27,INFY,Infosys,IT,1217.07,4731977,1156.77,1180.53,1.52,60.51,1.9234,SELL
2025-06-30,INFY,Infosys,IT,1218.1,2598458,1159.44,1180.42,0.08,62.98,1.9184,SELL
2025-07-01,INFY,Infosys,IT,1224.67,3387339,1163.62,1180.64,0.54,61.11,1.8435,SELL
2025-07-02,INFY,Infosys,IT,1220.17,2954901,1166.37,1180.88,-0.37,65.2,1.8038,SELL
2025-07-03,INFY,Infosys,IT,1219.18,3683093,1170.63,1181.46,-0.08,73.16,1.6716,SELL
2025-07-04,INFY,Infosys,IT,1246.69,3462150,1176.12,1182.38,2.26,89.94,1.7232,SELL
2025-07-07,INFY,Infosys,IT,1238.49,4484738,1179.67,1182.98,-0.66,89.85,1.6583,SELL
2025-07-08,INFY,Infosys,IT,1244.87,687492,1183.97,1184.57,0.52,88.51,1.6402,SELL
2025-07-09,INFY,Infosys,IT,1242.5,3359502,1187.28,1185.77,-0.19,86.7,1.6217,BUY
2025-07-10,INFY,Infosys,IT,1246.86,1221121,1191.71,1187.0,0.35,85.96,1.5637,BUY
2025-07-11,INFY,Infosys,IT,1230.79,3936538,1196.5,1187.75,-1.29,66.81,1.5141,BUY
2025-07-14,INFY,Infosys,IT,1235.02,1303395,1203.04,1188.36,0.34,66.67,1.3244,BUY
2025-07-15,INFY,Infosys,IT,1235.16,2256065,1209.98,1188.7,0.01,69.51,1.2962,BUY
2025-07-16,INFY,Infosys,IT,1252.95,4316944,1216.45,1189.82,1.44,72.86,1.2357,BUY
2025-07-17,INFY,Infosys,IT,1248.07,4116921,1222.38,1190.28,-0.39,64.76,1.2536,BUY
2025-07-18,INFY,Infosys,IT,1268.12,3617389,1228.69,1191.39,1.61,70.16,1.2714,BUY
2025-07-21,INFY,Infosys,IT,1295.79,4246316,1233.79,1193.15,2.18,74.5,0.9483,BUY
2025-07-22,INFY,Infosys,IT,1304.11,3348538,1239.07,1194.79,0.64,78.18,0.9496,BUY
2025-07-23,INFY,Infosys,IT,1307.5,4507449,1244.75,1197.1,0.26,79.18,0.9321,BUY
2025-07-24,INFY,Infosys,IT,1313.36,2500085,1250.47,1199.01,0.45,75.7,0.932,BUY
2025-07-25,INFY,Infosys,IT,1330.83,1718194,1256.16,1201.49,1.33,83.22,0.9215,BUY
2025-07-28,INFY,Infosys,IT,1329.47,4925804,1261.73,1204.12,-0.1,81.58,0.9262,BUY
2025-07-29,INFY,Infosys,IT,1354.36,2340087,1268.21,1206.35,1.87,85.74,0.9798,BUY
2025-07-30,INFY,Infosys,IT,1377.28,4140346,1276.07,1209.62,1.69,87.25,0.9907,BUY
2025-07-31,INFY,Infosys,IT,1380.69,2709795,1284.15,1213.6,0.25,96.16,0.9813,BUY
2025-08-01,INFY,Infosys,IT,1373.07,4086624,1290.46,1217.28,-0.55,91.64,0.9355,BUY
2025-08-04,INFY,Infosys,IT,1400.7,3455806,1298.58,1221.87,2.01,92.83,0.9534,BUY
2025-08-05,INFY,Infosys,IT,1381.83,1545590,1305.42,1226.41,-1.35,83.16,1.0506,BUY
2025-08-06,INFY,Infosys,IT,1370.46,3864077,1311.82,1230.78,-0.82,80.47,1.0822,BUY
2025-08-07,INFY,Infosys,IT,1347.73,4535492,1316.86,1234.57,-1.66,69.56,1.185,BUY
2025-08-08,INFY,Infosys,IT,1337.81,1705329,1322.22,1238.24,-0.74,61.31,1.1497,BUY
2025-08-11,INFY,Infosys,IT,1361.03,1266251,1328.52,1242.17,1.74,64.18,1.1864,BUY
2025-08-12,INFY,Infosys,IT,1372.62,3312900,1335.39,1246.8,0.85,65.59,1.1832,BUY
2025-08-13,INFY,Infosys,IT,1377.43,4859180,1341.61,1251.04,0.35,65.42,1.1643,BUY
2025-08-14,INFY,Infosys,IT,1388.04,4972252,1348.61,1256.12,0.77,64.23,1.1474,BUY
2025-08-15,INFY,Infosys,IT,1415.86,3526016,1356.0,1261.7,2.0,68.99,1.1697,BUY
2025-08-18,INFY,Infosys,IT,1407.6,3698721,1361.59,1266.51,-0.58,62.63,1.1304,BUY
2025-08-19,INFY,Infosys,IT,1418.37,2347487,1367.3,1271.7,0.77,60.34,1.1321,BUY
2025-08-20,INFY,Infosys,IT,1430.0,2440316,1373.43,1276.77,0.82,61.92,1.1347,BUY
2025-08-21,INFY,Infosys,IT,1426.79,1349671,1379.1,1282.14,-0.22,63.27,1.1447,BUY
2025-08-22,INFY,Infosys,IT,1410.45,4818895,1383.08,1287.65,-1.15,52.55,1.1751,BUY
2025-08-25,INFY,Infosys,IT,1380.87,3145683,1385.65,1293.18,-2.1,49.76,1.2901,BUY
2025-08-26,INFY,Infosys,IT,1353.15,543506,1385.59,1298.32,-2.01,46.03,1.3168,BUY
2025-08-27,INFY,Infosys,IT,1343.63,4599404,1383.91,1302.72,-0.7,49.0,1.2631,BUY
2025-08-28,INFY,Infosys,IT,1358.31,568748,1382.79,1307.3,1.09,54.89,1.2896,BUY
2025-08-29,INFY,Infosys,IT,1368.08,2296051,1382.54,1311.82,0.72,51.8,1.2962,BUY
2025-09-01,INFY,Infosys,IT,1403.22,2915806,1382.66,1316.01,2.57,56.96,1.3472,BUY
2025-09-02,INFY,Infosys,IT,1397.21,4677456,1383.43,1319.98,-0.43,54.47,1.3133,BUY
2025-09-03,INFY,Infosys,IT,1416.34,4955021,1385.73,1324.43,1.37,56.16,1.327,BUY
2025-09-04,INFY,Infosys,IT,1397.11,1355239,1388.2,1328.4,-1.36,45.76,1.3067,BUY
2025-09-05,INFY,Infosys,IT,1416.61,1425454,1392.14,1332.39,1.4,51.94,1.3143,BUY
2025-09-08,INFY,Infosys,IT,1419.19,2198552,1395.04,1336.41,0.18,50.18,1.2696,BUY
2025-09-09,INFY,Infosys,IT,1445.13,4377169,1398.67,1340.82,1.83,53.17,1.3134,BUY
2025-09-10,INFY,Infosys,IT,1447.12,2793089,1402.15,1345.36,0.14,54.29,1.3136,BUY
2025-09-11,INFY,Infosys,IT,1395.16,3334753,1402.51,1348.88,-3.59,47.2,1.562,BUY
2025-09-12,INFY,Infosys,IT,1414.2,3635444,1402.43,1352.23,1.36,56.36,1.5258,BUY
2025-09-15,INFY,Infosys,IT,1431.7,4770885,1403.63,1356.09,1.24,65.59,1.5432,BUY
2025-09-16,INFY,Infosys,IT,1396.43,1596092,1402.54,1359.12,-2.46,59.51,1.6353,BUY
2025-09-17,INFY,Infosys,IT,1376.55,4273953,1399.86,1361.8,-1.42,53.22,1.6481,BUY
2025-09-18,INFY,Infosys,IT,1390.52,2549051,1398.05,1364.68,1.01,53.91,1.6693,BUY
2025-09-19,INFY,Infosys,IT,1402.65,2380000,1397.66,1368.11,0.87,49.89,1.6645,BUY
2025-09-22,INFY,Infosys,IT,1439.51,4545959,1400.59,1372.2,2.63,57.17,1.6884,BUY
2025-09-23,INFY,Infosys,IT,1468.18,2989035,1406.34,1376.86,1.99,58.51,1.6465,BUY
2025-09-24,INFY,Infosys,IT,1468.97,4869039,1412.61,1381.18,0.05,62.56,1.6281,BUY
2025-09-25,INFY,Infosys,IT,1434.5,1104795,1416.42,1384.91,-2.35,52.97,1.7361,BUY
2025-09-26,INFY,Infosys,IT,1430.85,1597662,1419.56,1388.17,-0.25,51.93,1.7369,BUY
2025-09-29,INFY,Infosys,IT,1429.46,3445100,1420.87,1390.84,-0.1,47.18,1.6487,BUY
2025-09-30,INFY,Infosys,IT,1431.23,1649680,1422.57,1393.38,0.12,47.14,1.6439,BUY
2025-10-01,INFY,Infosys,IT,1464.72,807535,1424.99,1396.53,2.34,63.43,1.6958,BUY
2025-10-02,INFY,Infosys,IT,1445.06,4533237,1427.39,1399.16,-1.34,55.95,1.6948,BUY
2025-10-03,INFY,Infosys,IT,1465.83,1617017,1429.85,1401.86,1.44,56.49,1.6963,BUY
2025-10-06,INFY,Infosys,IT,1512.96,3397789,1434.54,1405.53,3.22,71.22,1.8271,BUY
2025-10-07,INFY,Infosys,IT,1499.11,4839217,1437.24,1408.43,-0.92,72.81,1.8122,BUY
2025-10-08,INFY,Infosys,IT,1486.6,3937010,1439.21,1410.61,-0.83,67.98,1.8268,BUY
2025-10-09,INFY,Infosys,IT,1506.59,1282768,1444.78,1413.13,1.34,68.9,1.6159,BUY
2025-10-10,INFY,Infosys,IT,1533.94,3338671,1450.77,1416.35,1.82,67.78,1.6335,BUY
2025-10-13,INFY,Infosys,IT,1529.0,4943237,1455.63,1418.91,-0.32,62.58,1.6296,BUY
2025-10-14,INFY,Infosys,IT,1532.82,1063374,1462.45,1421.93,0.25,63.04,1.4911,BUY
2025-10-15,INFY,Infosys,IT,1504.07,2951739,1468.83,1424.61,-1.88,64.55,1.5251,BUY
2025-10-16,INFY,Infosys,IT,1521.95,791779,1475.4,1428.09,1.19,67.98,1.529,BUY
2025-10-17,INFY,Infosys,IT,1509.12,1825339,1480.72,1431.52,-0.84,65.04,1.5527,BUY
2025-10-20,INFY,Infosys,IT,1511.24,3319922,1484.31,1434.52,0.14,65.09,1.4597,BUY
2025-10-21,INFY,Infosys,IT,1505.89,4675719,1486.2,1437.19,-0.35,58.69,1.406,BUY
2025-10-22,INFY,Infosys,IT,1525.96,4925687,1489.04,1440.16,1.33,67.04,1.4308,BUY
2025-10-23,INFY,Infosys,IT,1515.7,4433847,1493.1,1442.71,-0.67,60.99,1.318,BUY
2025-10-24,INFY,Infosys,IT,1495.42,3841203,1496.33,1444.3,-1.34,45.62,1.363,BUY
2025-10-27,INFY,Infosys,IT,1495.13,565788,1499.62,1446.05,-0.02,48.93,1.3621,BUY
2025-10-28,INFY,Infosys,IT,1520.42,4740094,1504.08,1448.09,1.69,58.49,1.3999,BUY
2025-10-29,INFY,Infosys,IT,1517.11,2853411,1506.7,1449.84,-0.22,52.88,1.3195,BUY
2025-10-30,INFY,Infosys,IT,1559.28,982685,1512.41,1452.48,2.78,56.42,1.3888,BUY
2025-10-31,INFY,Infosys,IT,1575.55,2440374,1517.89,1455.79,1.04,61.15,1.3757,BUY
2025-11-03,INFY,Infosys,IT,1569.52,1452041,1520.72,1459.56,-0.38,58.7,1.2086,BUY
2025-11-04,INFY,Infosys,IT,1568.85,1463039,1524.21,1463.87,-0.04,67.72,1.1818,BUY
2025-11-05,INFY,Infosys,IT,1581.18,3845762,1528.94,1468.62,0.79,66.71,1.1603,BUY
2025-11-06,INFY,Infosys,IT,1611.05,4894415,1534.16,1473.68,1.89,76.23,1.1919,BUY
2025-11-07,INFY,Infosys,IT,1664.39,2091290,1540.68,1479.61,3.31,81.19,1.3279,BUY
2025-11-10,INFY,Infosys,IT,1694.61,1289587,1548.96,1485.43,1.82,84.9,1.3514,BUY
2025-11-11,INFY,Infosys,IT,1718.34,2785879,1558.24,1491.86,1.4,85.1,1.3635,BUY
2025-11-12,INFY,Infosys,IT,1739.67,883649,1570.02,1498.32,1.24,89.28,1.2399,BUY
2025-11-13,INFY,Infosys,IT,1771.55,3050584,1582.5,1505.81,1.83,96.53,1.2602,BUY
2025-11-14,INFY,Infosys,IT,1738.03,4590955,1593.94,1512.24,-1.89,86.81,1.3495,BUY
2025-11-17,INFY,Infosys,IT,1764.64,904130,1606.61,1519.15,1.53,86.86,1.354,BUY
2025-11-18,INFY,Infosys,IT,1764.34,4679041,1619.54,1525.53,-0.02,87.66,1.3414,BUY
2025-11-19,INFY,Infosys,IT,1796.51,3159072,1633.06,1532.52,1.82,87.27,1.3559,BUY
2025-11-20,INFY,Infosys,IT,1838.99,4862219,1649.23,1541.4,2.36,88.24,1.349,BUY
2025-11-21,INFY,Infosys,IT,1851.15,4441075,1667.02,1550.14,0.66,90.16,1.2375,BUY
2025-11-24,INFY,Infosys,IT,1818.16,2971957,1683.17,1557.87,-1.78,82.55,1.3748,BUY
2025-11-25,INFY,Infosys,IT,1796.6,2955661,1696.98,1565.87,-1.19,77.47,1.4467,BUY
2025-11-26,INFY,Infosys,IT,1763.97,3853404,1709.32,1573.62,-1.82,69.36,1.5494,BUY
2025-11-27,INFY,Infosys,IT,1798.57,2574533,1721.28,1581.78,1.96,67.83,1.5035,BUY
2025-11-28,INFY,Infosys,IT,1800.21,2371925,1732.52,1589.73,0.09,65.19,1.5081,BUY
2025-12-01,INFY,Infosys,IT,1751.38,1103405,1741.61,1595.97,-2.71,54.43,1.675,BUY
2025-12-02,INFY,Infosys,IT,1738.24,4431463,1750.08,1601.37,-0.75,49.8,1.6958,BUY
2025-12-03,INFY,Infosys,IT,1697.43,1406874,1755.89,1605.94,-2.35,40.08,1.8116,BUY
2025-12-04,INFY,Infosys,IT,1703.56,1675277,1760.52,1611.32,0.36,45.02,1.776,BUY
2025-12-05,INFY,Infosys,IT,1742.78,4832103,1764.44,1617.56,2.3,46.95,1.6984,BUY
2025-12-08,INFY,Infosys,IT,1824.74,4237806,1770.94,1625.46,4.7,56.86,1.9435,BUY
2025-12-09,INFY,Infosys,IT,1844.7,4302052,1777.26,1633.73,1.09,55.63,1.9362,BUY
2025-12-10,INFY,Infosys,IT,1825.53,969641,1781.55,1640.95,-1.04,48.34,1.9495,BUY
2025-12-11,INFY,Infosys,IT,1797.94,589801,1782.87,1648.01,-1.51,43.67,1.9507,BUY
2025-12-12,INFY,Infosys,IT,1766.29,1177064,1784.29,1654.02,-1.76,43.81,1.944,BUY
2025-12-15,INFY,Infosys,IT,1794.22,3927970,1785.77,1659.64,1.58,49.72,1.946,BUY
2025-12-16,INFY,Infosys,IT,1799.84,4059519,1787.54,1665.66,0.31,54.5,1.9463,BUY
2025-12-17,INFY,Infosys,IT,1792.3,3894729,1787.33,1671.77,-0.42,49.16,1.9071,BUY
2025-12-18,INFY,Infosys,IT,1782.43,1612359,1784.5,1677.29,-0.55,47.66,1.8273,BUY
2025-12-19,INFY,Infosys,IT,1758.57,4093475,1779.87,1681.78,-1.34,51.01,1.8358,BUY
2025-12-22,INFY,Infosys,IT,1726.1,578989,1775.27,1685.72,-1.85,48.38,1.839,BUY
2025-12-23,INFY,Infosys,IT,1721.48,609765,1771.51,1689.49,-0.27,53.56,1.8255,BUY
2025-12-24,INFY,Infosys,IT,1730.65,1709409,1769.85,1694.03,0.53,53.98,1.791,BUY
2025-12-25,INFY,Infosys,IT,1706.53,998342,1765.25,1697.72,-1.39,44.43,1.7461,BUY
2025-12-26,INFY,Infosys,IT,1692.62,2592566,1759.87,1701.39,-0.82,24.34,1.7487,BUY
2025-12-29,INFY,Infosys,IT,1717.03,1435145,1758.15,1705.5,1.44,25.63,1.6923,BUY
2025-12-30,INFY,Infosys,IT,1703.0,1999469,1756.39,1709.45,-0.82,26.14,1.6938,BUY
2025-12-31,INFY,Infosys,IT,1715.76,4653829,1757.3,1713.24,0.75,33.02,1.6162,BUY
2026-01-01,INFY,Infosys,IT,1656.55,2066418,1754.95,1716.06,-3.45,29.64,1.7943,BUY
2026-01-02,INFY,Infosys,IT,1612.26,2227641,1748.43,1718.4,-2.67,18.18,1.7847,BUY
2026-01-05,INFY,Infosys,IT,1601.22,1986384,1737.25,1720.52,-0.68,15.91,1.3262,BUY
2026-01-06,INFY,Infosys,IT,1628.02,2809792,1726.42,1722.67,1.67,23.55,1.3716,BUY
2026-01-07,INFY,Infosys,IT,1622.1,1630938,1716.25,1724.77,-0.36,23.85,1.369,SELL
2026-01-08,INFY,Infosys,IT,1650.63,1903743,1708.88,1726.6,1.76,32.66,1.4452,SELL
2026-01-09,INFY,Infosys,IT,1668.25,4135608,1703.98,1728.45,1.07,40.24,1.4454,SELL
2026-01-12,INFY,Infosys,IT,1696.71,1113820,1699.1,1730.99,1.71,46.13,1.4544,SELL
2026-01-13,INFY,Infosys,IT,1757.58,1903072,1696.99,1734.77,3.59,53.62,1.6891,SELL
2026-01-14,INFY,Infosys,IT,1780.62,694056,1696.41,1738.76,1.31,59.99,1.7162,SELL
2026-01-15,INFY,Infosys,IT,1772.52,4124009,1695.91,1741.99,-0.45,60.94,1.7147,SELL
